Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2018-04-02,50.518,50.694,48.577,49.067,59875500,0.0,0.0
2018-04-03,49.792,50.743,49.322,50.528,52436400,0.0,0.0
2018-04-04,48.636,52.439,48.283,52.331,60272800,0.0,0.0
2018-04-05,51.027,51.165,48.214,48.851,89203500,0.0,0.0
2018-04-06,46.774,49.479,46.323,47.499,79392200,0.0,0.0
2018-04-09,48.156,48.842,46.97,47.009,50532900,0.0,0.0
2018-04-10,48.273,49.743,47.675,49.479,50346500,0.0,0.0
2018-04-11,49.283,50.773,49.116,49.479,38942200,0.0,0.0
2018-04-12,50.106,51.87,50.086,51.547,46656300,0.0,0.0
2018-04-13,52.341,52.429,50.557,51.194,43598900,0.0,0.0
2018-04-16,51.214,51.439,50.302,50.626,30879500,0.0,0.0
2018-04-17,50.822,51.655,50.714,51.223,33325300,0.0,0.0
2018-04-18,50.43,53.194,49.675,52.939,55393600,0.0,0.0
2018-04-19,51.851,53.027,49.969,50.4,52635000,0.0,0.0
2018-04-20,50.479,51.037,49.155,49.616,38510800,0.0,0.0
2018-04-23,49.802,49.871,47.842,48.048,43693000,0.0,0.0
2018-04-24,48.675,49.263,45.519,46.176,61915400,0.0,0.0
2018-04-25,46.617,47.381,45.166,46.656,43781200,0.0,0.0
2018-04-26,48.303,49.185,47.862,49.146,39041400,0.0,0.0
2018-04-27,50.096,50.371,46.254,46.577,50049800,0.0,0.0
2018-04-30,46.127,46.744,44.421,45.068,54743800,0.0,0.0
2018-05-01,44.686,45.94,44.509,45.862,34154900,0.0,0.0
2018-05-02,44.999,45.813,44.774,44.98,31640800,0.0,0.0
2018-05-03,44.833,45.94,44.431,45.695,30489600,0.0,0.0
2018-05-04,45.401,46.754,45.225,46.636,28632200,0.0,0.0
2018-05-07,47.303,48.136,47.156,47.518,33996900,0.0,0.0
2018-05-08,47.567,47.891,46.93,47.607,25205500,0.0,0.0
2018-05-09,48.087,50.018,48.018,49.998,36489100,0.0,0.0
2018-05-10,50.773,51.635,50.577,51.616,37146300,0.0,0.0
2018-05-11,51.341,51.753,50.655,50.792,27646400,0.0,0.0
2018-05-14,51.939,52.645,51.812,51.949,33376300,0.0,0.0
2018-05-15,52.733,53.096,51.645,52.939,43307300,0.0,0.0
2018-05-16,54.487,55.781,54.38,55.379,59011900,0.0,0.0
2018-05-17,54.899,55.321,52.86,53.615,54832200,0.0,0.0
2018-05-18,52.537,53.566,51.802,52.331,46088800,0.0,0.0
2018-05-21,55.066,55.35,53.448,54.38,70858100,0.0,0.0
2018-05-22,57.879,59.3,57.144,57.859,111262700,0.0,0.0
2018-05-23,57.879,58.81,56.997,58.781,64066800,0.0,0.0
2018-05-24,58.986,60.761,58.379,60.27,74725000,0.0,0.0
2018-05-25,59.643,60.868,59.408,60.133,54715900,0.0,0.0
2018-05-29,60.143,62.711,60.133,61.378,75591900,0.0,0.0
2018-05-30,62.437,63.378,59.712,61.329,84737600,0.0,0.0
2018-05-31,58.055,59.055,56.036,56.448,101882200,0.0,0.0
2018-06-01,57.644,58.163,55.752,57.575,74761500,0.0,0.0
2018-06-04,56.291,57.987,55.497,57.928,64350500,0.0,0.0
2018-06-05,58.614,58.947,57.663,58.232,41711300,0.0,0.0
2018-06-06,58.085,58.408,57.144,58.241,36749000,0.0,0.0
2018-06-07,58.663,59.075,57.399,58.447,42264700,0.0,0.0
2018-06-08,57.467,60.378,57.065,60.172,57144900,0.0,0.0
2018-06-11,60.486,61.309,59.859,60.172,42251500,0.0,0.0
2018-06-12,60.613,60.623,58.751,59.349,43633300,0.0,0.0
2018-06-13,59.104,60.055,58.83,58.859,33281400,0.0,0.0
2018-06-14,59.349,59.369,57.506,58.006,43421900,0.0,0.0
2018-06-15,57.369,57.928,56.164,57.075,45854100,0.0,0.0
2018-06-18,56.458,57.438,55.742,57.291,36975600,0.0,0.0
2018-06-19,56.497,58.281,55.977,58.075,43486600,0.0,0.0
2018-06-20,58.937,59.908,57.634,57.781,57497600,0.0,0.0
2018-06-21,60.241,60.604,57.918,58.261,70419900,0.0,0.0
2018-06-22,59.006,59.212,55.889,55.967,63497500,0.0,0.0
2018-06-25,54.438,54.536,51.371,52.106,72196300,0.0,0.0
2018-06-26,53.331,53.684,52.547,53.507,42277100,0.0,0.0
2018-06-27,53.909,54.252,51.125,51.223,53007500,0.0,0.0
2018-06-28,50.969,52.253,50.763,52.086,36878900,0.0,0.0
2018-06-29,52.625,52.782,51.361,51.4,32582200,0.0,0.0
2018-07-02,50.498,53.448,50.302,53.399,38934200,0.0,0.0
2018-07-03,53.468,53.703,49.106,50.459,52190200,0.0,0.0
2018-07-05,51.586,52.253,50.91,51.792,51136400,0.0,0.0
2018-07-06,51.498,52.351,50.949,52.174,31841000,0.0,0.0
2018-07-09,52.733,53.419,52.057,53.233,32579700,0.0,0.0
2018-07-10,53.576,54.791,53.272,54.634,34852800,0.0,0.0
2018-07-11,53.311,53.909,52.704,53.105,38699200,0.0,0.0
2018-07-12,53.566,54.556,53.272,54.35,29647700,0.0,0.0
2018-07-13,54.409,55.468,54.223,55.232,28799000,0.0,0.0
2018-07-16,55.477,56.046,54.948,55.036,25735200,0.0,0.0
2018-07-17,54.723,55.997,54.399,55.83,24729100,0.0,0.0
2018-07-18,56.115,56.997,55.791,56.311,33729700,0.0,0.0
2018-07-19,56.115,56.418,54.566,55.105,39392100,0.0,0.0
2018-07-20,54.968,55.027,53.743,53.929,32588100,0.0,0.0
2018-07-23,52.449,53.497,51.184,53.213,42781500,0.0,0.0
2018-07-24,53.909,54.301,51.89,52.115,39011500,0.0,0.0
2018-07-25,51.586,53.145,51.263,52.331,39749200,0.0,0.0
2018-07-26,52.537,53.654,52.39,52.694,28862500,0.0,0.0
