Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2018-01-18,14.083,14.208,13.81,14.07,4930400,0.0,0.0
2018-01-19,14.047,14.175,13.91,14.012,4628800,0.0,0.0
2018-01-22,13.908,13.945,13.703,13.775,4833600,0.0,0.0
2018-01-23,13.677,13.985,13.587,13.938,4016400,0.0,0.0
2018-01-24,13.98,14.573,13.92,14.435,5090800,0.0,0.0
2018-01-25,14.538,14.715,14.358,14.705,2988400,0.0,0.0
2018-01-26,14.65,14.66,14.427,14.52,4273600,0.0,0.0
2018-01-29,14.52,14.748,14.358,14.41,4640000,0.0,0.0
2018-01-30,14.438,14.915,14.288,14.828,4208800,0.0,0.0
2018-01-31,14.825,14.972,14.53,14.55,3370000,0.0,0.0
2018-02-01,14.495,14.667,14.35,14.467,2882800,0.0,0.0
2018-02-02,14.392,14.648,14.215,14.32,3405200,0.0,0.0
2018-02-05,14.307,14.542,13.983,14.047,3104000,0.0,0.0
2018-02-06,13.807,14.155,13.59,13.903,4747200,0.0,0.0
2018-02-07,13.9,13.965,13.688,13.71,2548400,0.0,0.0
2018-02-08,13.75,13.87,13.58,13.63,3780000,0.0,0.0
2018-02-09,13.708,13.792,13.23,13.587,4419600,0.0,0.0
2018-02-12,13.568,13.835,13.465,13.672,2778800,0.0,0.0
2018-02-13,13.67,13.74,13.398,13.667,2291600,0.0,0.0
2018-02-14,13.545,14.033,13.545,13.935,3689200,0.0,0.0
2018-02-15,14.05,14.222,13.88,14.177,3129200,0.0,0.0
2018-02-16,14.198,14.445,14.09,14.335,2557200,0.0,0.0
2018-02-20,14.3,14.467,14.205,14.283,3292000,0.0,0.0
2018-02-21,14.328,14.523,14.007,14.22,4192000,0.0,0.0
2018-02-22,14.283,14.58,14.07,14.1,2852400,0.0,0.0
2018-02-23,14.135,14.22,13.87,14.09,2822000,0.0,0.0
2018-02-26,14.062,14.267,13.925,14.243,3839200,0.0,0.0
2018-02-27,14.245,14.55,13.885,13.93,6127600,0.0,0.0
2018-02-28,13.922,14.355,13.605,14.035,7340400,0.0,0.0
2018-03-01,14.033,14.045,13.375,13.507,4896000,0.0,0.0
2018-03-02,13.438,13.762,13.325,13.722,3498000,0.0,0.0
2018-03-05,13.708,14.06,13.61,13.93,3415200,0.0,0.0
2018-03-06,13.935,15.03,13.895,14.96,6800800,0.0,0.0
2018-03-07,14.873,15.288,14.855,15.21,5799600,0.0,0.0
2018-03-08,15.267,15.392,14.855,15.05,3846400,0.0,0.0
2018-03-09,15.007,15.243,14.695,15.033,3887200,0.0,0.0
2018-03-12,14.95,16.052,14.877,16.022,6297600,0.0,0.0
2018-03-13,16.01,16.475,15.875,16.228,6340400,0.0,0.0
2018-03-14,16.275,16.472,15.892,16.23,4083200,0.0,0.0
2018-03-15,16.245,16.5,16.038,16.222,2327200,0.0,0.0
2018-03-16,16.28,16.517,16.11,16.397,3682800,0.0,0.0
2018-03-19,16.378,16.555,16.06,16.28,3135600,0.0,0.0
2018-03-20,16.315,16.503,16.173,16.397,2394400,0.0,0.0
2018-03-21,16.415,17.153,16.212,16.927,6016800,0.0,0.0
2018-03-22,16.812,17.31,16.683,16.685,4062000,0.0,0.0
2018-03-23,17.095,17.73,17.087,17.2,7224000,0.0,0.0
2018-03-26,17.358,17.577,17.215,17.542,5076800,0.0,0.0
2018-03-27,17.63,18.188,17.43,17.497,9202000,0.0,0.0
2018-03-28,17.583,18.495,17.5,18.32,9470000,0.0,0.0
2018-03-29,18.282,18.825,18.21,18.54,7200400,0.0,0.0
2018-04-02,18.55,18.892,18.47,18.632,6248400,0.0,0.0
2018-04-03,18.583,18.767,18.425,18.673,5432800,0.0,0.0
2018-04-04,17.75,18.288,17.378,18.04,9680800,0.0,0.0
2018-04-05,18.112,18.44,18.005,18.07,4195200,0.0,0.0
2018-04-06,18.03,18.14,17.503,17.538,3238400,0.0,0.0
2018-04-09,17.718,17.987,17.495,17.595,5181600,0.0,0.0
2018-04-10,17.722,17.97,17.67,17.82,5200800,0.0,0.0
2018-04-11,17.743,17.913,17.663,17.74,6112000,0.0,0.0
2018-04-12,17.74,18.458,17.74,18.175,5751200,0.0,0.0
2018-04-13,18.23,18.272,17.882,18.095,2043200,0.0,0.0
2018-04-16,18.212,18.372,18.095,18.267,2733200,0.0,0.0
2018-04-17,18.315,18.567,18.093,18.355,3495600,0.0,0.0
2018-04-18,18.308,18.655,18.305,18.375,3085600,0.0,0.0
2018-04-19,18.327,18.375,18.073,18.185,2407600,0.0,0.0
2018-04-20,18.19,18.355,18.01,18.118,2652400,0.0,0.0
2018-04-23,18.24,18.46,18.14,18.325,3509600,0.0,0.0
2018-04-24,18.355,18.767,18.272,18.608,3549600,0.0,0.0
2018-04-25,18.525,18.583,18.26,18.433,2526800,0.0,0.0
2018-04-26,18.433,18.798,18.21,18.622,5851600,0.0,0.0
2018-04-27,18.688,18.735,18.353,18.562,4039200,0.0,0.0
2018-04-30,18.663,18.82,18.257,18.295,3304400,0.0,0.0
2018-05-01,18.155,18.61,18.15,18.347,7119200,0.0,0.0
2018-05-02,18.37,18.618,18.312,18.577,5128800,0.0,0.0
2018-05-03,19.5,21.312,19.385,20.952,18753200,0.0,0.0
2018-05-04,20.75,21.02,20.022,20.865,7322400,0.0,0.0
2018-05-07,20.75,22.022,20.48,21.397,8909200,0.0,0.0
2018-05-08,21.308,21.545,21.212,21.302,4632400,0.0,0.0
2018-05-09,21.3,21.3,21.032,21.198,4324400,0.0,0.0
2018-05-10,21.315,21.472,21.08,21.14,3486800,0.0,0.0
2018-05-11,21.228,21.767,21.188,21.7,3726400,0.0,0.0
2018-05-14,21.577,22.15,21.577,21.985,4396400,0.0,0.0
2018-05-15,21.798,21.948,21.358,21.815,2876400,0.0,0.0
2018-05-16,21.888,21.925,21.575,21.635,2692400,0.0,0.0
2018-05-17,21.567,21.985,21.455,21.728,2785600,0.0,0.0
2018-05-18,21.67,21.812,21.53,21.663,1730400,0.0,0.0
2018-05-21,21.775,21.962,21.51,21.728,1345200,0.0,0.0
2018-05-22,21.685,21.685,21.465,21.573,1782800,0.0,0.0
2018-05-23,21.472,21.835,21.44,21.75,1553600,0.0,0.0
2018-05-24,21.792,21.917,21.58,21.87,2454400,0.0,0.0
2018-05-25,21.98,22.1,21.765,22.0,2409200,0.0,0.0
2018-05-29,21.858,22.142,21.638,21.788,4290400,0.0,0.0
2018-05-30,21.945,22.153,21.827,21.872,1947600,0.0,0.0
2018-05-31,21.753,22.35,21.72,21.997,3236400,0.0,0.0
2018-06-01,22.025,23.388,22.025,23.05,5749200,0.0,0.0
2018-06-04,22.933,23.403,22.75,23.365,3957600,0.0,0.0
2018-06-05,23.28,23.61,23.05,23.608,3531600,0.0,0.0
2018-06-06,23.75,23.935,23.347,23.548,3534400,0.0,0.0
2018-06-07,23.55,23.56,21.923,22.372,4316400,0.0,0.0
2018-06-08,23.208,23.438,22.933,23.25,5726400,0.0,0.0
2018-06-11,23.185,23.962,23.015,23.753,3632000,0.0,0.0
2018-06-12,24.0,25.375,23.985,24.695,4959200,0.0,0.0
2018-06-13,24.782,24.913,24.6,24.705,3198400,0.0,0.0
2018-06-14,24.843,25.525,24.515,24.632,6302800,0.0,0.0
2018-06-15,24.218,25.128,24.073,24.93,4237200,0.0,0.0
2018-06-18,24.885,25.3,24.702,25.222,2970000,0.0,0.0
2018-06-19,25.218,25.45,24.872,25.202,2496000,0.0,0.0
2018-06-20,25.323,25.475,25.08,25.163,3046800,0.0,0.0
2018-06-21,25.09,25.272,24.44,24.935,4176800,0.0,0.0
2018-06-22,25.08,25.468,24.865,24.89,4672000,0.0,0.0
2018-06-25,24.733,24.853,23.48,23.86,5053600,0.0,0.0
2018-06-26,23.808,24.013,23.522,23.825,3725200,0.0,0.0
2018-06-27,23.95,24.05,22.653,23.085,4558000,0.0,0.0
2018-06-28,23.075,23.667,22.677,23.567,4260000,0.0,0.0
2018-06-29,23.653,23.83,23.335,23.745,2854800,0.0,0.0
2018-07-02,24.167,24.75,23.778,24.612,3508800,0.0,0.0
2018-07-03,24.615,24.845,24.15,24.53,2089200,0.0,0.0
2018-07-05,24.663,24.715,24.205,24.38,2902400,0.0,0.0
2018-07-06,24.427,24.862,24.07,24.743,2138800,0.0,0.0
2018-07-09,24.788,25.215,24.573,25.095,3314800,0.0,0.0
2018-07-10,25.19,25.62,24.892,25.0,4506400,0.0,0.0
2018-07-11,24.72,25.735,24.72,25.677,3208000,0.0,0.0
2018-07-12,25.75,26.365,25.53,26.16,3770400,0.0,0.0
2018-07-13,25.97,25.97,25.075,25.112,3920000,0.0,0.0
2018-07-16,25.183,25.183,24.65,24.862,2953600,0.0,0.0
2018-07-17,24.692,25.528,24.545,25.435,2569600,0.0,0.0
2018-07-18,25.5,25.945,25.282,25.88,3088800,0.0,0.0
2018-07-19,25.885,26.118,25.528,25.635,2026800,0.0,0.0
2018-07-20,25.735,25.868,25.497,25.558,1758800,0.0,0.0
2018-07-23,25.673,26.205,25.507,26.083,2129200,0.0,0.0
2018-07-24,26.067,26.202,25.388,25.438,2216800,0.0,0.0
2018-07-25,25.353,25.997,25.257,25.927,3192000,0.0,0.0
2018-07-26,25.815,25.85,25.2,25.495,2102800,0.0,0.0
